customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
7128-GGCNO,Male,0,0,0,37,1,0,98.8,3475.55,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
5204-QZXPU,Male,1,1,0,1,0,0,25.05,25.05,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
8400-WZICQ,Female,0,0,0,72,1,1,116.45,8013.55,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
3679-XASPY,Male,0,0,0,5,1,0,20.05,95.55,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2761-OCIAX,Male,0,1,1,34,1,1,89.85,3091.75,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
4285-GYRQC,Male,0,1,0,59,0,1,44.3,2666.75,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
6762-NSODU,Female,0,0,1,43,1,1,25.1,1070.15,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1796-JANOW,Male,0,0,0,3,1,1,70.3,220.4,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
6212-ATMLK,Male,1,1,1,65,1,1,85.75,5688.45,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4795-UXVCJ,Male,0,0,0,42,1,1,100.3,4222.95,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
4905-JEFDW,Male,0,0,0,47,1,0,94.8,4535.85,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
6253-GNHWH,Female,0,0,0,7,1,1,74.9,541.15,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
8393-JMVMB,Female,0,1,1,24,1,0,19.7,452.55,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
5989-AXPUC,Male,1,0,0,31,1,1,90.7,2845.15,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
7951-VRDVK,Male,0,0,0,24,1,0,60.45,1440.75,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
0151-ONTOV,Female,0,0,0,6,0,1,63.4,348.8,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
7471-MQPOS,Female,0,0,0,8,1,1,60.0,487.75,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
5019-GQVCR,Male,0,0,0,45,0,0,42.3,1840.75,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
5318-IXUZF,Male,1,1,0,17,1,1,76.45,1233.4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
9367-WXLCH,Male,0,1,1,68,1,1,101.05,6770.5,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
7562-UXTPG,Male,0,0,0,2,1,1,19.65,38.8,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
4193-ORFCL,Male,1,0,0,12,0,1,43.65,526.95,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
6688-UZPWD,Female,0,1,0,63,1,1,108.75,6871.7,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
9777-IQHWP,Female,0,0,0,4,1,1,25.3,116.95,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0234-TEVTT,Male,1,0,0,1,1,0,46.3,46.3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1766-GKNMI,Female,0,0,0,35,0,1,33.45,1175.85,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
5055-BRMNE,Male,0,1,1,56,1,0,115.85,6567.9,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
4123-DVHPH,Female,0,1,1,54,1,1,59.8,3246.45,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
9110-HSGTV,Female,1,0,0,2,0,1,30.4,78.65,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
9626-VFRGG,Male,1,0,0,32,1,0,19.8,587.7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
4510-HIMLV,Male,1,1,1,60,1,1,93.25,5774.55,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
4495-LHSSK,Female,0,1,1,1,1,1,80.05,80.05,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
8677-HDZEE,Female,0,1,0,53,1,1,91.15,4862.5,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
2576-HXMPA,Female,0,0,0,37,0,1,40.2,1478.85,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
3239-TPHPZ,Female,0,1,0,17,1,1,75.4,1322.55,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
3780-DDGSE,Female,0,0,0,1,1,0,70.75,70.75,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3580-HYCSP,Male,0,0,0,52,1,1,85.35,4338.6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
3500-NSDOA,Female,0,0,0,7,1,1,69.9,497.3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
9609-BENEA,Male,0,0,0,6,1,1,85.35,489.45,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
5696-EXCYS,Male,0,0,0,1,1,1,55.0,55,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
5294-CDGWY,Male,0,0,0,12,1,1,89.55,1021.75,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
7218-HKQFK,Female,0,1,1,34,1,1,60.8,2042.05,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
4936-YPJNK,Female,0,1,0,63,1,1,107.5,6873.75,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
1453-RZFON,Female,0,1,0,41,1,1,86.2,3339.05,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
8963-JLGJT,Male,0,1,1,72,1,0,69.85,5102.35,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
1262-OPMFY,Male,0,1,0,33,1,1,44.55,1462.6,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
5351-QESIO,Male,0,1,1,19,1,0,19.8,344.5,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1230-QAJDW,Male,1,1,0,67,1,1,94.65,6079,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1430-SFQSA,Male,0,1,1,64,1,0,90.25,5629.15,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
2603-HVKCG,Female,1,0,0,2,1,0,70.75,154.85,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2379-ENZGV,Male,0,0,0,31,1,1,103.45,3066.45,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
3580-GICBM,Male,0,0,0,18,1,0,74.15,1387,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
6304-IJFSQ,Female,1,0,0,54,1,1,79.5,4370.25,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3776-EKTKM,Female,0,0,0,53,1,0,99.5,5424.25,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
3227-WLKLI,Female,0,0,0,2,1,0,19.95,38.15,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0187-QSXOE,Male,0,1,1,34,0,0,30.4,938.65,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
6196-HBOBZ,Male,0,1,0,13,1,1,102.25,1359,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
9233-PSYHO,Female,0,1,1,22,1,0,83.3,1845.9,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1891-UAWWU,Male,0,0,1,1,1,0,48.95,48.95,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
0137-UDEUO,Female,0,0,0,15,1,0,19.75,297.3,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
7305-ZWMAJ,Male,0,1,1,72,1,1,104.45,7459,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
5832-XKAES,Male,1,1,0,44,1,1,89.2,4040.2,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
5692-ICXLW,Male,0,1,1,71,1,1,70.85,4973.4,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
1622-HSHSF,Male,0,0,0,1,1,1,69.1,69.1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0895-LMRSF,Male,0,1,0,8,1,0,75.0,632.95,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1429-UYJSV,Female,0,1,0,27,1,1,101.9,2681.15,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
4104-PVRPS,Male,0,0,0,1,1,1,75.5,75.5,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
6147-CBCRA,Male,0,0,0,17,1,0,19.45,369.05,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
9647-ERGBE,Male,0,0,0,4,1,1,20.2,55.7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
8277-RVRSV,Female,0,1,0,34,1,0,62.65,2274.9,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8155-IBNHG,Female,0,0,0,69,1,1,66.9,4577.9,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
2432-TFSMK,Male,1,0,0,3,0,1,41.15,132.2,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
7130-YXBRO,Male,0,0,0,63,1,0,68.8,4111.35,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
5181-OABFK,Male,0,1,1,60,1,1,65.85,3928.3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
3067-SVMTC,Male,0,1,1,62,1,0,86.1,5215.25,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
8580-AECUZ,Female,0,1,1,30,1,0,80.8,2369.3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
2462-XIIJB,Male,0,0,0,35,1,1,59.6,2094.9,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
2252-ISRNH,Male,0,1,0,50,1,1,94.4,4914.9,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
2391-IPLOP,Male,0,1,0,17,1,1,80.5,1336.9,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3085-QUOZK,Female,0,1,0,21,1,0,79.2,1742.45,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
8309-PPCED,Female,0,0,1,25,0,0,35.05,844.45,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
0233-FTHAV,Female,1,1,0,39,1,1,101.25,3949.15,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
5960-WPXQM,Male,1,0,0,1,1,1,74.4,74.4,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0666-UXTJO,Male,1,1,0,66,1,1,107.35,7051.95,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
8873-GLDMH,Female,1,1,0,72,1,0,89.1,6352.4,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
1525-LNLOJ,Female,0,1,1,33,1,1,24.5,740.3,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0057-QBUQH,Female,0,1,1,33,1,0,20.1,670.35,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3158-MOERK,Female,0,0,0,17,1,1,69.0,1108,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
7402-EYFXX,Female,0,1,1,72,1,0,24.25,1784.5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
4801-KFYKL,Female,0,0,0,60,1,0,80.55,4847.05,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
0314-TKOSI,Female,0,0,0,39,0,1,50.65,1905.4,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
0886-QGENL,Female,0,1,0,37,0,0,45.4,1593.1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
7684-XSZIY,Male,1,0,0,21,1,1,96.8,2030.3,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
5781-BKHOP,Male,0,0,0,26,1,0,59.45,1507,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
3049-NDXFL,Female,0,0,0,1,1,1,85.45,85.45,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
9648-BCHKM,Female,0,0,0,63,1,1,20.6,1298.7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3131-NWVFJ,Male,0,1,0,6,1,0,25.1,171,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3354-OADJP,Male,0,0,0,7,0,1,35.5,249.55,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
6168-WFVVF,Female,0,1,0,46,1,0,53.1,2459.8,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
5360-XGYAZ,Female,0,0,0,1,1,1,54.75,54.75,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
1810-BOHSY,Male,0,1,1,70,0,0,59.5,4144.8,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
9073-ZZIAY,Female,0,0,1,2,1,1,19.6,35.85,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
5732-IKGQH,Female,0,1,1,45,1,1,25.9,1216.6,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
5376-PCKNB,Male,0,0,0,1,1,0,20.15,20.15,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
6173-GOLSU,Male,0,1,1,13,1,0,61.8,750.1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
3834-XUIFC,Male,0,1,1,72,0,1,65.65,4664.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
9026-RNUJS,Female,0,1,1,1,1,1,19.0,19,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
4018-KJYUY,Female,0,0,0,53,1,0,19.85,1049.6,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1303-SRDOK,Male,0,1,1,17,0,0,44.45,792.15,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
8929-KSWIH,Female,0,0,0,7,0,0,25.05,189.95,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
5868-YTYKS,Female,0,1,0,42,1,1,84.3,3588.4,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
0266-GMEAO,Female,0,0,0,8,1,0,71.15,563.65,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
7096-UCLNH,Male,0,1,0,46,1,0,65.65,3047.15,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
0970-QXPXW,Female,0,1,1,23,1,0,25.1,611.45,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
9030-QGZNL,Female,0,1,0,27,1,0,90.15,2423.4,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
6038-GCYEC,Female,0,0,0,5,1,1,85.4,425.9,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
4237-RLAQD,Male,0,0,0,26,1,1,85.2,2184.6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
1716-LSAMB,Male,0,0,0,11,0,1,41.6,470.6,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
7032-LMBHI,Male,0,1,0,32,1,1,72.8,2333.05,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
0854-UYHZD,Male,1,1,0,71,1,1,71.0,5012.1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
8100-HZZLJ,Female,1,1,1,40,1,1,94.55,3640.45,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
5214-NLTIT,Male,0,0,0,3,1,1,19.8,58.15,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0052-YNYOT,Female,0,0,0,26,1,1,54.75,1406.9,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
7537-CBQUZ,Male,0,0,0,1,1,1,19.75,19.75,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
4139-SUGLD,Male,0,1,0,1,1,1,69.15,69.15,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6087-MVHJH,Female,0,1,0,33,1,0,20.05,669.45,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1355-KUSBG,Male,0,1,1,72,1,0,24.3,1643.25,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
4883-KCPZJ,Male,0,1,1,66,0,1,56.75,3708.4,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
9753-OYLBX,Female,0,0,0,3,1,0,18.8,56,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
8875-AKBYH,Female,0,0,0,2,1,0,49.2,103.7,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
6582-OIVSP,Male,0,1,0,1,1,0,76.2,76.2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
3771-PZOBW,Male,0,0,0,17,1,1,55.5,934.15,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1910-FMXJM,Male,0,0,0,10,1,1,72.15,794.25,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
3841-NFECX,Male,1,1,0,27,0,0,30.75,805.1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0031-PVLZI,Male,0,0,0,52,1,1,103.05,5364.8,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
3450-WXOAT,Male,0,0,0,1,1,1,50.15,50.15,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
7824-PANSQ,Male,0,1,1,61,1,1,98.45,6145.2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
6885-PKOAM,Male,0,1,1,66,1,0,79.85,5234.95,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
7951-QKZPL,Female,0,1,0,72,1,1,110.45,7982.5,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
1179-INLAT,Female,0,0,0,2,1,0,76.4,160.8,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
0815-MFZGM,Male,0,0,0,21,1,0,20.5,402.85,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2882-DDZPG,Female,0,0,0,8,1,0,49.4,408.25,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
6505-OZNPG,Female,0,1,1,17,1,1,55.35,920.5,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
