customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
5949-HGVJL,Female,0,1,0,26,1,1,73.05,1959.5,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
5203-XEHAX,Female,0,0,0,34,1,0,64.35,2053.05,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1635-HDGFT,Female,0,0,1,19,1,0,20.5,398.55,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3315-TOTBP,Male,0,0,0,15,1,1,76.0,1130.85,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
8050-XGRVL,Female,0,1,1,62,1,0,54.75,3425.35,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
6661-HBGWL,Female,1,0,0,42,1,1,104.75,4323.45,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1
1518-VOWAV,Female,0,0,0,9,1,1,74.65,703.55,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
9828-QHFBK,Male,0,0,0,24,1,1,51.15,1275.7,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
3908-MKIMJ,Male,1,1,0,68,0,1,41.95,2965.75,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
5909-ECHUI,Female,0,0,0,1,1,1,56.25,56.25,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
6728-VOIFY,Female,0,1,0,63,1,1,96.0,6109.75,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
9317-WZPGV,Female,1,0,0,2,1,1,79.75,159.4,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
4891-NLUBA,Female,0,1,1,61,0,1,61.45,3751.15,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
2856-HYAPG,Female,0,0,0,1,1,0,68.65,68.65,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
8969-PRHFK,Male,0,0,0,18,1,0,19.65,411.25,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0661-KQHNK,Female,0,1,1,6,1,0,19.0,105.5,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1427-VERSM,Female,0,1,0,56,1,1,98.7,5669.5,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0
9801-NOSHQ,Male,0,0,1,23,1,0,19.8,465.45,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6339-YPSAH,Male,0,0,0,9,1,1,73.8,704.3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
3621-CEOVK,Female,1,1,0,14,1,1,100.2,1369.8,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
6906-ANDWJ,Male,0,1,1,15,1,1,74.9,1107.25,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1548-FEHVL,Male,0,1,0,61,1,1,106.2,6375.2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
3795-CAWEX,Male,0,1,1,70,1,1,116.55,8152.3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
6215-NQCPY,Male,0,0,0,15,1,1,99.7,1566.75,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
5647-URDKA,Male,0,1,1,8,1,0,19.7,130.25,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2229-DPMBI,Female,0,1,1,8,1,0,19.5,162.15,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2188-SXWVT,Female,0,0,0,34,1,0,55.0,1885.15,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
6258-PVZWJ,Male,0,1,0,68,1,1,90.8,6302.85,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1094-BKOSX,Female,0,1,1,45,0,0,51.0,2264.5,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
2342-CKIAO,Female,0,0,0,2,1,0,20.3,41.2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
3898-BSJYF,Female,0,0,1,10,1,0,73.55,693.3,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
7696-AMHOD,Female,0,1,1,49,1,0,78.0,3824.2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
2453-SAFNS,Female,1,0,0,54,1,0,72.1,3886.05,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
9617-UDPEU,Female,0,0,0,22,1,1,19.25,412.55,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6340-DACFT,Female,0,1,1,50,1,0,20.55,1070.25,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
4955-VCWBI,Female,0,1,1,43,1,0,20.0,817.95,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6813-GZQCG,Female,0,1,1,45,1,1,24.65,1171.3,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
7426-GSWPO,Male,1,0,0,64,1,1,103.5,6548.65,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
3118-UHVVQ,Female,0,1,0,68,1,0,25.8,1911.5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1031-IIDEO,Female,0,0,0,1,1,1,70.85,70.85,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
5702-KVQRD,Male,0,1,0,71,1,1,82.55,5832.65,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0083-PIVIK,Male,0,0,0,64,1,0,81.25,5567.55,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
9210-IAHGH,Female,0,0,0,7,1,1,70.75,450.8,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
0023-XUOPT,Female,0,1,0,13,1,0,94.1,1215.6,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1
4909-JOUPP,Male,1,1,0,72,1,0,109.7,7898.45,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
4657-FWVFY,Female,0,1,1,40,1,1,96.35,3915.4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2257-BOVXD,Male,0,1,0,14,1,1,66.6,979.5,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
7729-JTEEC,Male,0,1,1,2,1,1,44.5,90.05,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
6518-LGAOV,Female,0,1,0,38,1,1,105.0,4026.4,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1
7242-QZLXF,Male,0,0,1,1,0,1,25.3,25.3,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
4576-CSAJH,Male,0,0,0,22,1,1,55.15,1193.05,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
1000-AJSLD,Male,0,0,0,1,1,1,20.1,20.1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
9696-RMYBA,Male,0,0,0,5,1,1,80.1,398.55,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1062-LHZOD,Male,0,1,1,1,1,1,69.9,69.9,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
9770-LXDBK,Female,0,0,0,3,1,0,20.4,63.15,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
8344-WFMFH,Male,0,0,1,9,1,1,50.1,484.05,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
9600-NAXZN,Male,0,0,0,43,1,1,101.4,4528,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
8822-KNBHV,Female,0,0,0,48,1,1,83.45,3887.85,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
8404-FYDIB,Male,0,0,0,26,1,1,86.65,2208.75,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2791-SFVEW,Female,0,0,0,9,1,0,20.15,238.15,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
6457-USBER,Male,0,0,0,1,1,1,80.8,80.8,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
4662-EKDPQ,Male,0,0,0,2,1,0,62.05,118.3,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
9888-ZCUMM,Male,0,1,1,64,0,1,60.05,3845.45,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
3398-FSHON,Female,1,0,0,12,1,1,91.3,1094.5,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
3319-DWOEP,Male,1,1,0,6,1,1,95.75,573.75,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1
9979-RGMZT,Female,0,0,0,7,1,1,94.05,633.45,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
6437-UDQJM,Female,1,1,0,72,1,1,84.1,6129.65,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
2108-GLPQB,Male,0,1,0,25,1,0,55.55,1405.3,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
4415-IJZTP,Female,0,0,0,1,1,1,74.5,74.5,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1465-VINDH,Female,0,1,1,10,1,1,102.1,1068.85,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1
5474-LAMUQ,Male,0,1,0,24,1,0,20.1,533.9,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1122-YJBCS,Male,0,1,0,69,1,1,53.65,3804.4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
4990-ALDGW,Male,0,0,0,57,1,0,20.75,1118.8,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
4816-OKWNX,Male,0,1,1,50,1,1,103.4,5236.4,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
3315-IKYZQ,Male,0,1,1,28,0,0,50.8,1386.8,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0
2810-FTLEM,Female,0,0,0,16,1,1,50.15,762.25,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
4747-LCAQL,Male,0,0,0,25,1,1,79.0,1902,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
3411-WLRSQ,Female,1,1,0,3,1,1,74.6,239.05,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
0898-XCGTF,Male,0,1,0,61,1,1,96.5,5673.7,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
8006-PYCSW,Female,0,0,0,2,1,0,20.1,39.8,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
8249-THVEC,Male,0,1,1,51,1,0,19.4,997.75,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
8722-PRFDV,Female,0,1,1,71,1,0,77.55,5574.35,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
5850-BDWCY,Female,0,0,0,6,1,0,20.2,123.65,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2038-YSEZE,Female,0,0,0,29,1,0,67.45,1801.1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
0827-ITJPH,Male,0,0,0,36,1,1,18.55,689,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
8799-OXZMD,Female,0,0,0,28,0,1,29.75,790.7,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1705-GUHPV,Female,0,0,0,63,1,0,24.2,1618.2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
4779-ZGICK,Male,0,1,1,48,1,0,23.55,1173.35,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0048-PIHNL,Female,0,1,0,49,1,0,20.45,900.9,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
0818-OCPZO,Male,1,0,0,27,1,1,81.45,2122.05,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
3967-KXAPS,Male,0,1,0,72,1,0,92.3,6719.9,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
3704-IEAXF,Female,0,1,1,72,0,0,53.65,3784,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
0674-EYYZV,Female,0,0,0,1,1,1,54.65,54.65,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0822-QGCXA,Female,1,1,0,27,1,0,83.85,2310.2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0
3588-WSTTJ,Female,1,0,0,35,1,1,99.05,3554.6,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
4075-WKNIU,Female,0,1,1,0,1,0,73.35, ,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
5090-EMGTC,Female,0,1,0,59,1,1,100.05,6034.85,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2346-CZYIL,Male,0,0,0,27,1,0,20.35,531.6,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
6258-NGCNG,Male,0,0,0,7,1,0,23.5,173,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
4186-ZBUEW,Female,0,0,0,36,1,1,70.7,2511.95,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
5274-XHAKY,Female,0,1,1,41,1,1,94.3,3893.6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1389-CXMLU,Male,1,0,0,3,1,0,91.05,289.1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1
9589-ABEPT,Male,0,1,0,69,1,1,92.45,6460.55,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
9388-ZEYVT,Male,0,0,0,43,0,0,44.15,1931.3,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0305-SQECB,Female,0,0,1,11,0,1,36.05,402.6,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
7605-SNLQG,Female,0,1,0,45,1,1,50.25,2221.55,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
5561-NWEVX,Female,1,1,0,2,1,0,79.2,172.85,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0064-SUDOG,Female,0,1,1,12,1,0,20.3,224.5,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
8561-NMTBD,Female,0,1,1,67,1,1,112.35,7388.45,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
5161-XEUVX,Male,0,1,0,37,1,0,94.3,3460.95,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
8591-NXRCV,Female,0,0,0,41,1,1,74.65,3090.65,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
7895-VONWT,Female,0,0,0,25,0,1,48.25,1293.8,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
4526-RMTLL,Male,0,1,1,8,1,1,76.15,645.8,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
4566-NECEV,Male,0,0,0,5,1,0,96.55,500.1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
6906-MPARY,Male,0,0,0,40,1,1,89.6,3488.15,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
3662-FXJFO,Female,0,0,0,54,1,1,20.5,1035.7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
8107-RZLNV,Male,0,1,0,72,1,1,106.3,7565.35,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0
2027-CWDNU,Male,0,1,1,18,1,1,85.6,1601.5,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
2737-WFVYW,Female,0,0,0,2,0,1,45.25,85.5,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
3733-ZEECP,Male,0,1,1,22,1,1,51.1,1232.9,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
7878-RTCZG,Female,0,0,0,1,1,0,19.9,19.9,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2452-MRMZF,Female,1,1,0,72,1,1,25.7,1937.4,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
2272-QAGFO,Female,1,0,0,14,1,1,74.3,1096.25,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
7103-IPXPJ,Male,0,1,0,50,1,0,99.4,5059.75,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
4342-HFXWS,Female,0,1,1,48,1,0,69.7,3023.65,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
3545-CNWRG,Female,0,1,1,49,1,1,98.35,4889.2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
4989-LIXVT,Male,1,0,0,68,1,1,95.9,6503.2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
7315-WYOAW,Male,0,0,0,13,1,0,100.75,1313.25,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1173-XZPYF,Female,0,0,0,11,1,1,89.2,990.3,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
9850-OWRHQ,Female,0,1,0,3,1,1,74.1,228,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
8676-TRMJS,Male,0,0,0,3,1,0,75.0,209.1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
2509-TFPJU,Male,0,1,0,72,1,0,25.75,1864.2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
6898-RBTLU,Female,0,1,1,49,1,0,79.3,3902.45,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
5481-NTDOH,Female,1,1,0,67,1,1,107.05,7142.5,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
2068-WWXQZ,Male,0,0,0,46,1,0,20.05,902,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
7359-SSBJK,Female,1,0,0,64,1,1,70.2,4481,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
2061-VVFST,Female,0,1,0,37,1,0,19.5,805.2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
0749-IRGQE,Female,1,1,0,13,0,0,45.3,528.45,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
2380-DAMQP,Female,0,1,0,72,1,0,115.15,8349.7,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2256-YLYLP,Male,0,1,1,68,1,1,72.95,4953.25,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
